Nome Fantasia;CNPJ;Porte;UF;Localidade;Email Comercial
BARAQUIAS;26.712.106/0001-01;MICROEMPRESA;PR;Curitiba;BARAQUIASCTBA@GMAIL.COM
RESTAURANTE ROPERTO;26.712.964/0001-56;EMPRESA DE PEQUENO PORTE;SP;São Paulo;LIBRACONTABIL@TERRA.COM.BR
DRAFT AMERICAN PUB;26.713.774/0001-53;MICROEMPRESA;MT;Rondonópolis;CONTATO@DRAFTAMERICANPUB.COM.BR
LIVING;26.723.061/0001-70;MICROEMPRESA;CE;Fortaleza;daniel.msf@outlook.com
ENCHENDO LINGUICA;26.743.291/0001-00;EMPRESA DE PEQUENO PORTE;RJ;Rio de Janeiro;rio@enchendolinguica.com.br
KAFFEE COLONIA;26.747.418/0001-50;MICROEMPRESA;RJ;Macaé;w.dutradejesus@gmail.com
AMIGOS LANCHES;26.771.037/0001-07;MICROEMPRESA;SP;Bragança Paulista;leandro_moto1993@hotmail.com
VIKING BURGUER;26.795.684/0001-59;MICROEMPRESA;SP;Itupeva;pri.agiani@gmail.com
POUSADA RIVIERA BERTIOGA;26.829.916/0001-42;MICROEMPRESA;SP;Bertioga;contato@rivierabertioga.com.br
RESTAURANTE E CHURRASCARIA CAPITAO PARRILLA;26.831.036/0001-00;MICROEMPRESA;BA;Vitória da Conquista;CAPITAOPARRILLA@GMAIL.COM
VILLA BEM FEITINHO;26.845.742/0001-01;EMPRESA DE PEQUENO PORTE;SP;São Roque;YOTA@UOL.COM.BR
Sucomix Lanches e Sucos;26.854.853/0001-84;MICROEMPRESA;RJ;Resende;sucomixlanchesesucos@gmail.com
NAIPE BREW PUB;26.856.167/0002-23;MICROEMPRESA;MG;Campo Belo;SE@SECONTABILIDADE.COM.BR
Cafeteria Original;26.871.010/0001-96;MICROEMPRESA;PR;Londrina;CAFETERIAORIGINALLONDRINA@GMAIL.COM
ESPETINHO DO GORDO;26.874.554/0001-01;MICROEMPRESA;GO;Goiânia;CLEIBERCONT@HOTMAIL.COM
RA RESTAURANTE E EVENTOS EIRELI;26.881.335/0001-50;MICROEMPRESA;MG;Belo Horizonte;administrativo@hdmconsultoriacontabil.com.br
PETISCARIA IMPERIAL;26.905.873/0001-37;EMPRESA DE PEQUENO PORTE;RJ;Petrópolis;CONTATO@PETISCARIAIMPERIAL.COM.BR
Dog King;26.907.377/0001-12;MICROEMPRESA;PR;Guarapuava;ATENDIMENTO@CONTABILIDADEMICHELC.COM.BR
SCHOLL BURGUER;26.942.299/0001-97;MICROEMPRESA;SP;Piracicaba;schoolburger@outlook.com
7 MARIAS PRODUTORA;26.945.199/0001-14;MICROEMPRESA;RS;Porto Alegre;setemariasprodutora@gmail.com
SAL E BRASA CHURRASCARIA;26.947.345/0001-40;DEMAIS;AL;Maceió;MACEIO@SALEBRASA.COM.BR
MELLO'S CHOPP & GRILL;26.970.150/0001-11;MICROEMPRESA;SC;Porto Belo;mellos.assados@outlook.com
LINGUICARIA SC;27.025.938/0001-12;MICROEMPRESA;SC;Florianópolis;TAVERNAJESTER@GMAIL.COM
CHALE CATARINENSE;27.027.470/0001-03;MICROEMPRESA;BA;Feira de Santana;raquellopes.cordeiro@yahoo.com.br
Vila Francisca;27.033.523/0001-90;DEMAIS;MG;Confins;GUSTAVO@AFISCON.COM.BR
SORVETERIA QUASAR;27.035.417/0001-46;MICROEMPRESA;RJ;Armação dos Búzios;AIMEEVEIGA@GMAIL.COM
LET'S DRINK ESPETERIA;27.035.627/0001-34;MICROEMPRESA;MG;Belo Horizonte;matheusfortunato6@hotmail.com
BLACKPOT FOUNDUE RESTAURANT FLORIANOPOLIS;27.042.734/0001-90;EMPRESA DE PEQUENO PORTE;SC;Florianópolis;GUSTAVO.PIFFER@RESTAURANTEINDAIA.COM.BR
Botequim Sapucaí;27.051.081/0001-05;MICROEMPRESA;MG;Belo Horizonte;botequimsapucai@gmail.com
RESTAURANTE CANTINHO VERDE;27.051.329/0001-38;MICROEMPRESA;CE;Ipu;cantinhoverdeipu@gmail.com
ROCK'N GRILL;27.052.689/0001-54;MICROEMPRESA;PR;Curitiba;JANAINAKARIN@HOTMAIL.COM
OURO CANASTRA Q'JARIA;27.067.736/0001-33;EMPRESA DE PEQUENO PORTE;MG;Tiradentes;ourocanastra@gmail.com
RESTAURANTE DO CIZINHO;27.072.662/0001-23;MICROEMPRESA;ES;Itaúnas;jrcleyton@gmail.com.br
NIGHT MARKET;27.073.946/0001-34;MICROEMPRESA;MG;Belo Horizonte;financeiro@nightmarket.com.br
SABOR BRASIL;27.079.131/0001-62;MICROEMPRESA;MS;Bela Vista;restaurantesaborbrasileireli@gmail.com
CUMBUCO BEACH;27.081.957/0001-66;MICROEMPRESA;CE;Caucaia;ivaniramleitao@hotmail.com
MILK SHAKE MIX;27.094.272/0001-54;MICROEMPRESA;RJ;Arraial do Cabo;MILKSHAKEMIXAC@GMAIL.COM
CIENCIA FOOD AND DRINKS;27.095.163/0001-51;MICROEMPRESA;MG;Belo Horizonte;LEGALIZACAO@NSCONTABEIS.COM.BR
SOUL JAZZ BURGER;27.115.798/0001-73;MICROEMPRESA;MG;Belo Horizonte;DEPARTAMENTOFISCAL@SICONTABIL.COM.BR
BEACH BAR;27.118.006/0001-14;EMPRESA DE PEQUENO PORTE;MA;São Luís;NOGUEIRAEOLIVEIRAASSESSORIA@GMAIL.COM
MAR AZUL;27.148.483/0001-22;MICROEMPRESA;BA;Santa Cruz Cabrália;QUEIROZ_CONTABILIDADE@YAHOO.COM.BR
VILLA GOURMET;27.149.846/0001-44;MICROEMPRESA;SP;Caraguatatuba;RAPHAELCAPUA@GMAIL.COM
ARRAZARE PIZZARIA;27.153.175/0001-95;MICROEMPRESA;SP;Tietê;ARRAZAREPIZZARIA@OUTLOOK.COM.BR
BARRACA DO SAMUKA;27.172.934/0001-67;MICROEMPRESA;MA;São Luís;multcontsetorpessoal@gmail.com
1780 PITZARIA;27.173.510/0001-17;MICROEMPRESA;MG;Belo Horizonte;eduardo@pitza.com.br
MINEIRISSIMO;27.177.960/0001-88;EMPRESA DE PEQUENO PORTE;MG;Belo Horizonte;LEGALIZACAO@CONTABILIDADERC.COM
MUSTACHE HAND PIZZA;27.215.345/0001-19;MICROEMPRESA;MG;Belo Horizonte;ditaltda@gmail.com
PAO DE QUEIJO DA VO LIA;27.217.303/0001-17;MICROEMPRESA;MG;Passos;contipiranga@uol.com.br
HAVANNA;27.227.049/0001-38;MICROEMPRESA;MG;Belo Horizonte;administrativo@lojasarquibancada.com.br
HAVANNA;27.227.155/0001-11;MICROEMPRESA;MG;Belo Horizonte;administrativo@lojaarquibancada.com
ACAI DA TERRA DELIVERY;27.237.754/0001-16;MICROEMPRESA;MG;Uberlândia;JULIANA@ACAIDATERRA.COM.BR
ZERO27 BAR E PETISCARIA;27.240.004/0001-01;MICROEMPRESA;BA;Itacaré;BARZERO27@GMAIL.COM
RESTAURANTE, BAR E LANCHONETE ALCERIM;27.295.425/0001-21;MICROEMPRESA;MG;Montes Claros;niviton_souza@yahoo.com.br
BA PROVINCIA RESTAURANTE E GRILL SA;27.319.894/0001-33;DEMAIS;SP;São Paulo;MORUMBI@BAPROVINCIA.COM.BR
Restaurante Pirão;27.320.134/0001-46;EMPRESA DE PEQUENO PORTE;ES;Vitória;PIRAOVITORIA@HOTMAIL.COM
A Casa da Agnes;27.338.754/0001-02;MICROEMPRESA;MG;Belo Horizonte;amoragastronomiabh@gmail.com
DECRETO;27.338.922/0001-60;MICROEMPRESA;AM;Manaus;kleberromao@me.com
OLIVIO;27.350.242/0001-61;EMPRESA DE PEQUENO PORTE;SP;São Paulo;adriano.vieria@grupodrk.com.br
32855523877;27.350.242/0002-42;EMPRESA DE PEQUENO PORTE;SP;São Paulo;adriano.vieira@grupodrk.com.br
MARGHERITA PIZZA & WINE BAR;27.353.816/0001-55;MICROEMPRESA;SC;Lages;margherita@pizzariamargherita.com
SAO JOAO RESTAURANTE;27.360.045/0001-23;MICROEMPRESA;PI;Teresina;MARYLENELUSTOSA@HOTMAIL.COM
MAMMA JAMMA;27.368.390/0001-03;EMPRESA DE PEQUENO PORTE;RJ;Rio de Janeiro;marcelo@gruponoz.com.br
BAGAIA EMPORIO;27.384.575/0001-01;MICROEMPRESA;GO;Goiânia;bagaia12@gmail.com
TERERE GOLD;27.386.696/0001-92;MICROEMPRESA;GO;Chapadão do Céu;tereregold@gmail.com
Domino's Nova Friburgo ;27.389.721/0001-91;MICROEMPRESA;RJ;Nova Friburgo;friburgo@dominos.com.br
Brown Burger;27.390.611/0001-40;MICROEMPRESA;SP;Atibaia;CONTATO@BROWNBUERGER.COM.BR
CAPITAL BURGUER;27.390.793/0001-59;MICROEMPRESA;SP;Osasco;compras@capitalburguer.com.br
PORTO GAIA;27.403.589/0001-25;MICROEMPRESA;SC;Porto Belo;contatoportogaia@gmail.com
DEGUSTE;27.405.899/0001-89;MICROEMPRESA;RN;Mossoró;RESTAURANTEDONATECA@HOTMAIL.COM
EMPORIO MIRANDA;27.422.709/0001-31;MICROEMPRESA;MG;Belo Horizonte;OSMAM.MSALES@GMAIL.COM
GUINZA YAKISSOBA E RESTAURANTE;27.430.088/0001-38;MICROEMPRESA;GO;Anápolis;MADRISONODA@HOTMAIL.COM
SOL & VERAO SORVETERIA;27.431.327/0001-74;MICROEMPRESA;MG;Alfenas;CAETANO@CONTROLAR.CNT.BR
DIRETORIA BARBEARIA E BAR;27.431.518/0001-36;MICROEMPRESA;AM;Manaus;BRENO.SABOIA@JMCONSULTORIA-AM.COM.BR
ARENA PUB;27.439.354/0001-93;MICROEMPRESA;MT;Cuiabá;FREDERICOLAMPIER@GMAIL.COM
BATATA TATU;27.447.716/0001-98;DEMAIS;SP;São Paulo;FINANCEIRO.SP@DIPZ.COM.BR
SOL E NEVE JARAGUA;27.461.660/0001-26;EMPRESA DE PEQUENO PORTE;MG;Belo Horizonte;dgomesbh@gmail.com
SORVETERIA REI CUIABÁ;27.463.390/0001-92;MICROEMPRESA;MT;Cuiabá;JCFURLANETO@GMAIL.COM
ESTALEIRO;27.481.964/0001-55;MICROEMPRESA;RS;Imigrante;FISCAL.ELISEU@CERTELNET.COM.BR
ICE BAR FORTALEZA;27.494.397/0001-71;MICROEMPRESA;CE;Fortaleza;icebarbrasil@hotmail.com
POCKET HAMBURGUERIA;27.499.264/0001-98;MICROEMPRESA;MG;Pará de Minas;camila.dualmeida@gmail.com
TUDO LEGAL GOURMET;27.500.597/0001-90;MICROEMPRESA;MG;Belo Horizonte;GUARACONTABILIDADE@GMAIL.COM
SELETO ACAI;27.500.762/0001-03;MICROEMPRESA;CE;Tianguá;seletoacai@gmail.com
CLO CAFE CRIATIVO;27.519.098/0001-44;MICROEMPRESA;GO;Goiânia;CLOCAFECRIATIVO@GMAIL.COM
CROASONHO;27.519.798/0001-39;MICROEMPRESA;SP;São José do Rio Preto;GESTOR.SOCIETARIO@RISSICONTABILIDADE.COM.BR
POUSADA E RESTAURANTE ENCANTO DO JALAPAO;27.521.536/0001-09;MICROEMPRESA;TO;São Félix do Tocantins;junizethtorres@hotmail.com
HAKUNA BATATA LANCHES;27.539.249/0001-26;MICROEMPRESA;MG;São João Del Rei;julianamiran@gmail.com
GRAVIOLA LEBLON COMERCIO DE ALIMENTOS E BEBIDAS LTDA;27.571.671/0001-69;EMPRESA DE PEQUENO PORTE;RJ;Rio de Janeiro;financeiro@casagraviola.com.br
CAFE DONZELO;27.576.510/0001-68;MICROEMPRESA;CE;Ubajara;ULISSESTG@HOTMAIL.COM
MANUÊ SUCOS;27.584.210/0001-20;EMPRESA DE PEQUENO PORTE;SP;Ubatuba;INFO@IDEALCONTABIL.COM.BR
CASA DE CHA FILOMENA;27.588.686/0001-30;MICROEMPRESA;MG;Serra do Cipó;APARECIDA@NUEVO.NET.BR
Baron Gastro Bar;27.595.890/0001-88;MICROEMPRESA;SC;Indaial;david@barongastrobar.com.br
EMPADA DA PRACA;27.600.841/0001-96;MICROEMPRESA;MG;Poços de Caldas;regianesjardim@hotmail.com
MAGO RESTAURANTE;27.602.774/0001-49;EMPRESA DE PEQUENO PORTE;SP;São Paulo;alessandrosegato1@gmail.com
Restaurante Barba Azul Búzios;27.605.745/0001-30;MICROEMPRESA;RJ;Armação dos Búzios;CONTATO@LOZAPSERVICOSTECNICOS.COM.BR
PRIME FITNESS;27.606.713/0001-50;MICROEMPRESA;SC;Florianópolis;guilhermenascimento81@hotmail.com
BBQ ROAD;27.608.929/0001-54;MICROEMPRESA;MG;Monte Verde;contato@bbqroad.com
Shiraz Shawarma;27.610.258/0001-66;MICROEMPRESA;SP;São Paulo;SAMIRFLORIPA@HOTMAIL.COM
BEIJUPIRA MURO ALTO;27.611.192/0001-29;MICROEMPRESA;PE;Ipojuca;JOAOBEIJUPIRA@GMAIL.COM
Cookie Stories;27.643.073/0001-58;MICROEMPRESA;PR;Curitiba;OLA@COOKIESTORIES.COM.BR
CAFE PARIS;27.645.815/0001-84;EMPRESA DE PEQUENO PORTE;SC;Palhoça;cafeparispalhoca@outlook.com
JKF FOODS;27.660.015/0001-32;MICROEMPRESA;SP;São Paulo;ADM@SHGASTRONOMIA.COM
O TONEL;27.668.449/0001-89;EMPRESA DE PEQUENO PORTE;MG;Itabira;OTONELCHOPPERIA@GMAIL.COM
RESTAURANTE FORNALHA'S;27.678.343/0001-66;MICROEMPRESA;BA;Porto Seguro;RESTAURANTEFORNALHA02@GMAIL.COM
PARAISO DO SOL COMPLEXO DE LAZER E RESTAURANTE;27.690.397/0001-47;MICROEMPRESA;BA;Santa Cruz Cabrália;DOMINIUMCONTABIL@DOMINIUMCONTABIL.COM.BR
GRATITUDE RESTAURANTE;27.710.544/0001-01;EMPRESA DE PEQUENO PORTE;MG;Belo Horizonte;COSTAMARINHOREP@HOTMAIL.COM
MUNDO DO CHA FORTALEZA;27.711.489/0001-66;MICROEMPRESA;CE;Fortaleza;sarah_gadelha@hotmail.com
CAFE PANDORO - EMPORIO ARTESANAL;27.731.232/0001-76;MICROEMPRESA;GO;Pirenópolis;sejana@gmail.com
CALABREZZA;27.745.007/0001-99;DEMAIS;RJ;Rio de Janeiro;calabrezza.pizzaria@gmail.com
Cervejaria Bugio;27.745.685/0001-51;MICROEMPRESA;SC;Florianópolis;alex.ritterg@gmail.com
CREME GLACEE;27.758.489/0001-11;MICROEMPRESA;MG;Bocaiúva;creme.glacee@outlook.com
BACURI;27.764.445/0001-02;MICROEMPRESA;PI;Parnaíba;ATENDIMENTO@CASADECABOCLO.COM
LANCHONETE E CHURRASCARIA CARINHOSO;27.776.126/0001-09;MICROEMPRESA;GO;Aragarças;josedemarteleta@hotmail.com
GRELHADOS;27.793.036/0001-26;MICROEMPRESA;PI;Teresina;CONTABILIDADEMAGNO@BOL.COM.BR
SONHUS PANIFICADORA;27.800.963/0001-26;MICROEMPRESA;GO;Goiânia;sonhuspanificadora@gmail.com
SANDUBA DO GORDINHO;27.818.015/0001-18;MICROEMPRESA;SE;Aracaju;sandubadogordinho@gmail.com
ZITI & CO. COMFORT FOOD;27.826.807/0001-34;MICROEMPRESA;RJ;Rio de Janeiro;contato@ziti.com.br
NYCW;27.827.304/0001-83;MICROEMPRESA;PR;Curitiba;financeiro@NEWYORKCAFE.COM.BR
SPETU'S BOM A BESSA;27.829.875/0001-57;MICROEMPRESA;MT;Rondonópolis;rosebruschi5@hotmail.com
VILA ANTONIETA;27.831.417/0001-52;EMPRESA DE PEQUENO PORTE;MG;Montes Claros;farley.alves@dubaisuites.com.br
CAPRICA BURGER E PIZZA;27.843.257/0001-61;MICROEMPRESA;SC;Jaraguá do Sul;pablobonfanti@hotmail.com
ACEITE FORNERIA;27.875.356/0001-25;MICROEMPRESA;MG;Juiz de Fora;CONTATO@DIGITALCONTABILIDADE.COM
L7 GROUP;27.885.446/0001-05;DEMAIS;SP;São Paulo;allyne@lugs.com.br
VEZPA PIZZARIA;27.897.839/0001-20;DEMAIS;RJ;Rio de Janeiro;francisco.muanis@gmail.com
MIA CONFEITARIA E RESTAURANTE;27.907.801/0001-91;MICROEMPRESA;MG;Tiradentes;confeitariatiradentes@gmail.com
ESPACO IMERSE;27.915.821/0001-04;MICROEMPRESA;GO;Goiânia;MVACONTABILIDADE@YAHOO.COM.BR
SABOR DA TENDA;27.921.226/0001-81;MICROEMPRESA;PE;Recife;ZNETO2002@HOTMAIL.COM
CAFE TROPICAL;27.932.552/0001-94;MICROEMPRESA;GO;Goiânia;laircepaesnascimento@gmail.com
MIRACULO TURISMO E RECEPTIVO;27.945.482/0001-09;MICROEMPRESA;PE;São José da Coroa Grande;TARSO75@HOTMAIL.COM
MI GARBA!;27.953.679/0001-90;EMPRESA DE PEQUENO PORTE;MG;Belo Horizonte;murilo@migarba.com.br
DOCE D'OCE;27.955.249/0001-07;MICROEMPRESA;MG;Nova Lima;ADRIANA@CONTABILIDADEATECON.COM.BR
VILLAGIO RESTAURANTE E EVENTOS;27.963.709/0001-49;EMPRESA DE PEQUENO PORTE;PE;Jaboatão dos Guararapes;CONTATO@CAMILAARRUDA.COM.BR
DUBISTRO COMEDORIA FITNESS;27.977.814/0001-37;MICROEMPRESA;PB;João Pessoa;nildu@hotmail.com
FREDS GREGUINHO;27.989.034/0001-07;MICROEMPRESA;MT;Lucas do Rio Verde;SILVANALRV31@GMAIL.COM
POUSADA SERIDO CAICO;27.990.339/0001-39;MICROEMPRESA;RN;Caicó;NICOCAICO@HOTMAIL.COM
RESTAURANTE XICA'S BISTRO;27.994.279/0001-22;MICROEMPRESA;BA;Mata de São João;XICASBISTRO@GMAIL.COM
SORVETERIA PEREIRA & SANTIAGO;27.995.838/0001-19;MICROEMPRESA;MG;Belo Horizonte;PIMENTA@PILARCONTABILIDADE.COM.BR
PELICANOS PETISCARIA;28.001.517/0001-14;MICROEMPRESA;SC;Itapoá;ANCORA@CONTABILITAPOA.COM
EX - TOURO;28.001.850/0001-23;DEMAIS;RJ;Rio de Janeiro;alex@grupopeixe.com.br
CHIQUINHO SORVETES;28.006.156/0001-07;EMPRESA DE PEQUENO PORTE;SP;Campinas;LEONARDO@MAZZOLANET.COM.BR
ESPACO TANGARA;28.018.762/0001-34;MICROEMPRESA;SP;Ilhabela;vivian@tangarailhabela.com.br
DON IRDARA;28.019.761/0001-04;MICROEMPRESA;MA;São Luís;CAMILA@DONIRDARA.COM.BR
ACANTO;28.021.146/0001-32;MICROEMPRESA;GO;Goiânia;contemempresarial@hotmail.com
KOI SUSHI LOUNGE;28.032.023/0001-05;EMPRESA DE PEQUENO PORTE;RJ;Rio de Janeiro;brunorj.lima@gmail.com
MIRANTE DA SERRA;28.033.144/0001-63;MICROEMPRESA;RJ;Conservatória;guerreirosocorromaria148@gmail.com
live beer;28.038.364/0001-80;MICROEMPRESA;RJ;Rio de Janeiro;livebeerlounge@gmail.com
SPOLETO;28.069.475/0001-53;MICROEMPRESA;RO;Porto Velho;BPESCRITORIO@HOTMAIL.COM
GUTBIER;28.071.291/0001-28;DEMAIS;SC;Joinville;henrique@gutbrau.com.br
O BARRACAO RESTAURANTE CAMPESTRE;28.073.984/0001-50;MICROEMPRESA;SP;Piedade;obarracaorest@gmail.com
JP BOUTIQUE DE CARNES;28.089.075/0001-00;MICROEMPRESA;SC;Criciúma;JPCRICIUMASC@GMAIL.COM
TRILHAS DA AMAZONIA - OESTE;28.109.688/0001-61;MICROEMPRESA;GO;Goiânia;TRILHASDAAMAZONIA.OESTE@GMAIL.COM
GARRAFARIA DU JEGUE;28.114.666/0001-90;MICROEMPRESA;BA;Salvador;ANIBAL@30SEGUNDOSBAR.COM.BR
BARIO;28.125.610/0001-30;MICROEMPRESA;SC; - ;neusaivete@gmail.com
FLAME BAR;28.127.473/0001-73;MICROEMPRESA;PR;Curitiba;MAFERRARI085@GMAIL.COM
RESTAURANTE NATIVO;28.142.129/0001-53;MICROEMPRESA;BA;Valença;SIGMA.FISCAL@GMAIL.COM
DOMENICO PIZZERIA TRATTORIA;28.150.682/0001-38;MICROEMPRESA;MG;Belo Horizonte;financeiro@domenicopizzeria.com.br
bottega coppola;28.156.122/0001-90;MICROEMPRESA;MG;Montes Claros;SAC@AGGAPE.COM.BR
Tradi Delivery VN;28.158.747/0001-91;EMPRESA DE PEQUENO PORTE;SP;São Paulo;rodrigo.fernandes@grupoattimo.com.br
MILKSHAKEMIX CANES;28.163.687/0001-03;MICROEMPRESA;BA;Canavieiras;CARLA_MATIAS@HOTMAIL.COM
RESTAURANTE ORIGINAL SABOR;28.165.965/0001-53;EMPRESA DE PEQUENO PORTE;MT;Cuiabá;ORIGINALSABORRESTAURANTE@GMAIL.COM
LIMOEIRO GASTROBAR;28.169.817/0001-07;MICROEMPRESA;SP;Ubatuba;olimoeiroubatuba@gmail.com
FOCACCIA COMERCIO E CONSULTORIA;28.180.105/0001-99;EMPRESA DE PEQUENO PORTE;MG;Nova Lima;JURIDICO@CONTABILIDADESIMAODIAS.COM.BR
ACAI NO GRAU;28.182.142/0001-36;MICROEMPRESA;PI;Campo Maior;raimundononato121245@gmail.com
GELATERIA MILANI;28.185.598/0001-50;EMPRESA DE PEQUENO PORTE;TO;Palmas;JULIANO.AS@HOTMAIL.COM
GANSARAL;28.189.118/0001-29;EMPRESA DE PEQUENO PORTE;SP;São Paulo;MARCUSAXDINIZ@HOTMAIL.COM
CAPELA RANGOS I BIRITAS;28.222.391/0001-08;MICROEMPRESA;GO;Goiânia;capelarangosibiritas@gmail.com
CERVEJARIA 048 LTDA;28.230.140/0001-75;MICROEMPRESA;SC;Palhoça;CLAUDIOZATTAR@HOTMAIL.COM
Delírio Tropical;28.301.505/0001-05;DEMAIS;RJ;Rio de Janeiro;kione@delirio.com.br
DF COMERCIO DE ALIMENTOS;28.311.158/0001-00;MICROEMPRESA;PR;Curitiba;financeiro@zapatabrasil.com.br
VCHEF BURGUER;28.316.809/0001-46;MICROEMPRESA;SP;São Paulo;FABIOLA@VCHEF.COM.BR
SALOME BAR;28.318.495/0001-10;MICROEMPRESA;AM;Manaus;salome_amshop@allnightpub.com
NAVEGACOES PORTO ITA;28.331.235/0001-85;MICROEMPRESA;SC;Itá;everton10marujo@gmail.com
Fruto da Tribo Acai ;28.331.308/0001-39;MICROEMPRESA;GO;Goiânia;frutodatriboacai@gmail.com
DONA MARIA RESTAURANTE;28.336.181/0001-40;MICROEMPRESA;TO;Palmas;DONA@GMAIL.COM
FERREIRAS BURGER;28.347.206/0001-01;MICROEMPRESA;MT;Várzea Grande;rodrigopalermo29@gmail.com
LANCHONETE MARRON GLACE;28.362.937/0001-26;MICROEMPRESA;RJ;Bom Jesus do Itabapoana;reneidamotta@hotmail.com
FORNERIA DA PRAIA;28.364.772/0001-21;MICROEMPRESA;CE;Fortaleza;forneriadapraia@gmail.com
BM HERINGER SERVIÇOS E REPRESENTAÇÕES EIRELI;28.366.005/0001-51;MICROEMPRESA;RJ;Casimiro de Abreu;RH.HERINGER@GMAIL.COM
CAJU RESTAURANTE;28.382.378/0001-16;MICROEMPRESA;BA;Santa Cruz Cabrália;yurysilva@campobahia.com
TENENTE 193;28.384.834/0001-67;MICROEMPRESA;RJ;Bom Jesus do Itabapoana;edgardutra@hotmail.com
GUIGA REFEICOES;28.386.257/0001-42;MICROEMPRESA;RS;Araricá;guigabistro@gmail.com
LE VELO MONTAGNE;28.396.708/0001-22;MICROEMPRESA;RJ;Miguel Pereira;DLCMARTINS@UOL.COM.BR
MINIKALZONE;28.396.956/0001-73;MICROEMPRESA;SC;Balneário Camboriú;paolaburatto@yahoo.com
St. Louis Grill BBQ;28.403.545/0001-68;MICROEMPRESA;PR;Curitiba;chwfoodservice@gmail.com
Ryuu Akai Sushi Bar;28.408.395/0001-85;MICROEMPRESA;SP;Campinas;ALEXANDRE.TOSSINI@UOL.COM.BR
CAFE NA VO;28.414.864/0001-79;MICROEMPRESA;RJ;Armação dos Búzios;cafenavobuzios@gmail.com
HOTN' TENDER;28.429.966/0001-68;MICROEMPRESA;MG;Divinópolis;OTIMIZAFISCAL@YAHOO.COM.BR
OFICINA DO CHURRASCO;28.440.244/0001-04;MICROEMPRESA;SP;São Pedro;jusaia@hotmail.com
Tropea ;28.453.854/0001-42;MICROEMPRESA;MG;Ouro Preto;thalitalunasouza@gmail.com
LUIGI SELERI 16 DE MARCO;28.454.838/0001-74;MICROEMPRESA;RJ;Petrópolis;viviane@massasluigi.com.br
Restaurante Tempero de Minas;28.461.551/0001-71;MICROEMPRESA;MG;Martins Soares;arylsonvilhete@gmail.com
DIVINO FOGAO - COMIDA DA FAZENDA;28.463.417/0001-00;EMPRESA DE PEQUENO PORTE;MG;Belo Horizonte;minas@divinofogao.com.br
RASSELBOCK;28.465.039/0001-01;MICROEMPRESA;MG;Monte Verde;RASSELBOCK.MV@GMAIL.COM
GIULIETTA CAFE, PASTO & PIZZA;28.471.310/0001-03;MICROEMPRESA;CE;Viçosa do Ceará;DAVIDTARGINO@GMAIL.COM
Cerejeira Suzano;28.485.790/0001-61;MICROEMPRESA;SP;Suzano;cerejeirasuzano@gmail.com
BISTRO DI PASTA;28.490.780/0001-14;MICROEMPRESA;MG; - ;ANGELICAVD@UOL.COM.BR
J&F GOURMET;28.496.866/0001-54;MICROEMPRESA;RJ;Rio de Janeiro;JOSY.S.SANTOS@HOTMAIL.COM
BSM STEAK;28.504.784/0001-04;MICROEMPRESA;AL;Barra de São Miguel;bsmsteak@outlook.com
KRUGER RESTAURANTE E PIZZARIA;28.517.451/0001-10;MICROEMPRESA;GO;Trindade;simonesabe@gmail.com
Moncloa Tea Boutique;28.528.788/0001-22;EMPRESA DE PEQUENO PORTE;RJ;Rio de Janeiro;AKMATTIOLI@GMAIL.COM
SANTOFICIO;28.552.950/0001-48;MICROEMPRESA;BA;Arraial D'Ajuda;rosianecrispim@yahoo.com.br
BISTRO DO POETA;28.557.078/0001-20;MICROEMPRESA;RJ;Conservatória;bistrodopoeta@gmail.com
Lug's ;28.557.367/0001-20;DEMAIS;SP;São José do Rio Preto;allyne@lugs.com.br
AMB restaurante;28.575.871/0001-52;MICROEMPRESA;MG;Belo Horizonte;DELANO@GAIACONTADORES.COM.BR
MBMars Comercio de alimentos e bebidas eirelli;28.583.930/0001-34;MICROEMPRESA;SP;São Paulo;mamarson@GMAIL.COM
ACADEMIA DA CACHACA;28.599.314/0001-71;DEMAIS;RJ;Rio de Janeiro;WALMAR3@CLICK21.COM.BR
OLIVA;28.606.807/0001-91;MICROEMPRESA;RJ;Niterói;FINANCEIRO.OLIVABARRA@GMAIL.COM
CHOPP E GRILL;28.609.401/0001-62;MICROEMPRESA;MG;Paracatu;antonellifranco2014@gmail.com
FARFARELLO RESTAURANTE;28.631.299/0001-00;EMPRESA DE PEQUENO PORTE;RJ;Petrópolis;farfarello@bol.com.br
TOCA DA ONCA;28.632.097/0001-74;MICROEMPRESA;RS;São José dos Ausentes;hosteltocadaonca@gmail.com
Bona Trattoria;28.634.819/0001-20;MICROEMPRESA;PR;Foz do Iguaçu;marcia.grupomontoya@hotmail.com
Café e Delicias da Roça;28.649.067/0001-70;MICROEMPRESA;MG;Monte Verde;mclcardosolopes@gmail.com
GAS SUPER MARIO;28.659.629/0001-67;MICROEMPRESA;MG;João Pinheiro;DISKCERVEJA.PAPAGAIO@GMAIL.COM
SO CAMARAO;28.685.020/0001-62;MICROEMPRESA;RN;Natal;ChoppCamarao@gmail.com
RIVA CASSAROTO ARTE DE COMER;28.687.884/0001-13;MICROEMPRESA;RJ;Itatiaia;CONTABILIDADETADEU@GMAIL.COM
TIOBAK - DELIVERY;28.688.597/0001-28;EMPRESA DE PEQUENO PORTE;GO;Goiânia;PROCESSOS2@JDORNELAS.COM.BR
