Nome Fantasia;CNPJ;Porte;UF;Localidade;Email Comercial
BRAVA EMPREENDIMENTOS HOTELEIROS LIMITADA;85.345.155/0001-12;DEMAIS;SC;Florianópolis;contabil@praiabrava.com.br
HOTEL MISSISSIPPI;85.378.826/0001-41;MICROEMPRESA;SC;Aurora;branger@branger.com.br
POUSADA & LANCHONETE HIBISCO;85.386.837/0001-73;MICROEMPRESA;SC;Bombinhas;contato@residencialhibisco.com.br
TERENCE SCHAUFFERT REISER;85.406.411/0001-34;EMPRESA DE PEQUENO PORTE;SC;Balneário Camboriú;nayra.russi@oclider.com.br
HOTEL TIROLESA LTDA;85.446.953/0001-30;DEMAIS;SC;Piratuba;adm@tirolesa.com.br
HOTEL NACIONAL DE FOZ DO IGUACU;85.514.669/0001-54;MICROEMPRESA;PR;Foz do Iguaçu;hnacional.reservas@hotmail.com
HOTEL IGUACU;85.908.226/0001-48;MICROEMPRESA;SC;Rio Negrinho;gb_hoteis@yahoo.com.br
HOTEL TAIÓ LTDA - EPP;86.321.957/0001-55;EMPRESA DE PEQUENO PORTE;SC;Taió;hoteltaio@hoteltaio.com.br
HOTEL PORTHAL DAS VIDEIRAS;86.387.107/0001-50;MICROEMPRESA;MG;Camanducaia;gerencia@hotelportaldasvideiras.com.br
GRAVATAL TERMAS HOTEL;86.434.065/0001-60;DEMAIS;SC;Gravatal;secretaria@hoteltermas.com.br
HOTEL INTERNACIONAL DO GRAVATAL;86.443.454/0001-52;DEMAIS;SC;Gravatal;administrativo@hotelinternacionalgravatal.com.br
Attie Park Hotel;86.448.107/0001-12;EMPRESA DE PEQUENO PORTE;MG;Uberlândia;FISCAL@CONTABILIDADEALTERNATIVA.COM.BR
POUSADA VALE DA NEBLINA;86.518.453/0001-20;MICROEMPRESA;SC;Urubici;diego@rbmultimarcas.com.br
HOTEL MINAS WM;86.546.231/0001-10;MICROEMPRESA;MG;Boa Esperança;carlapimentachagas@outlook.com
Hotel Verde Vale;86.547.635/0001-29;EMPRESA DE PEQUENO PORTE;SC;Videira;financeiro@hotelverdevale.com.br
Hotel Das Videiras;86.547.635/0004-71;EMPRESA DE PEQUENO PORTE;SC;Videira;financeiro@hoteldasvideiras.com.br
MARQUES PLAZA HOTEL;86.623.063/0001-10;DEMAIS;MG;Pouso Alegre;marketing@marquesplaza.com.br
POUSADA CENTRAL;86.635.380/0001-56;MICROEMPRESA;MG;Novo Oriente de Minas;deusmirogm@bol.com.br
HOTEL E RESTAURANTE BELAS AGUAS;86.652.260/0001-67;MICROEMPRESA;MG;São Gonçalo do Abaeté;reservas@hotelbelasaguas.com.br
ESTANCIA POCOS HOTEL;86.658.960/0001-69;MICROEMPRESA;MG;Poços de Caldas;CONFIANCA.CONTABILIDADE@HOTMAIL.COM
LJ EMPREENDIMENTOS;86.659.125/0001-43;MICROEMPRESA;MG;São Romão;hotelbeirariosr@hotmail.com
POUSADA E RESTAURANTE CASARAO;86.664.653/0001-90;MICROEMPRESA;MG;Consolação;RODOLFO@PARAISOPOLIS.COM.BR
PORTOBELLO ONDINA PRAIA HOTEL;86.700.390/0001-28;DEMAIS;BA;Salvador;controllerondina@portobellohoteis.com.br
HOTEL CONEXÃO LTDA - EPP;86.731.148/0001-11;EMPRESA DE PEQUENO PORTE;SC;Penha;reservas@hotelconexao.com.br
CHURRASCARIA, LANCHONETE E POUSADA BRITO;86.759.339/0001-91;EMPRESA DE PEQUENO PORTE;BA;Remanso;mileddna@hotmail.com
HOTEL BRASA VIVA;86.761.715/0001-82;MICROEMPRESA;RS;Vacaria;pousadabrasaviva@gmail.com
HOTEL VILLAGE TABA DOS PATAXOS;86.763.281/0001-50;MICROEMPRESA;BA;Porto Seguro;SERGIOSPAGNOL@GMAIL.COM
Palm Beach Apart Hotel;86.782.877/0001-05;MICROEMPRESA;SC;Florianópolis;contato@palmbeach.com.br
MOA DE VASCONCELOS POUSADA;86.792.249/0001-00;MICROEMPRESA;RJ;Armação dos Búzios;ATENDIMENTO@POUSADAVIAMAR.COM.BR
POUSADA O CASARAO;86.821.725/0001-66;MICROEMPRESA;BA;Morro de São Paulo;recepcao@pousadaocasarao.com
POUSADA CAMINHO DA PRAIA;86.822.988/0001-90;MICROEMPRESA;BA;Morro de São Paulo;cryscon@nethvalenca.com.br
CHAPADA HOTEL;86.835.352/0001-82;EMPRESA DE PEQUENO PORTE;BA;Seabra;CHAPADAHOTEL@HOTMAIL.COM
HOTEL BHALLY;86.835.592/0001-87;DEMAIS;SC;Balneário Camboriú;marlene@hotelbhally.com.br
TROPIKALYA HOTEL;86.835.600/0001-95;EMPRESA DE PEQUENO PORTE;SC;Balneário Camboriú;hoteis@tropikalya.com.br
CASA TURQUESA-PLANETA PARATY;86.858.628/0001-48;MICROEMPRESA;RJ;Paraty;ctparaty@casaturquesa.com.br
HOTEL SAN ISIDRO;86.862.224/0001-28;EMPRESA DE PEQUENO PORTE;RS;São Gabriel;info@hotelsanisidro.com.br
HOTEL ROSINHA;86.866.464/0001-09;MICROEMPRESA;RS;Paverama;sandrodosquinze@bol.com.br
HOTEL CORSARIO;86.902.871/0001-16;MICROEMPRESA;BA;Salvador;selmasacramento@terra.com.br
HOTEL LAGO DAS PEDRAS;86.917.101/0001-47;MICROEMPRESA;PR;Apucarana;financeiro@lagodaspedras.com.br
HOTEL BURACK;86.974.151/0001-66;MICROEMPRESA;PR;Prudentópolis;thaliburack@yahoo.com.br
ATOS HOTEL;86.976.255/0001-00;MICROEMPRESA;GO;São João D'Aliança;atoshotel@gmail.com
POUSADA DES ART S;86.985.272/0001-03;MICROEMPRESA;BA;Salvador;pluscontabil@gmail.com
HOTEL GRAMADO PALACE;87.003.323/0001-17;EMPRESA DE PEQUENO PORTE;RS;Gramado;hotelgramadopalace@gramadopalace.com.br
POUSADA VILLA VERDE;87.057.006/0001-83;MICROEMPRESA;SC;Porto Belo;zenelise@pousadavilaverde.tur.br
NKIST SOLUCOES CRIATIVAS NA EVOLUCAO;87.206.629/0001-70;MICROEMPRESA;GO;Abadiânia;nkist@terra.com.br
KUROTEL GRAMADO;87.210.084/0001-76;DEMAIS;RS;Gramado;financeiro@kurotel.com.br
VILA SUZANA PARQUE HOTEL;87.214.664/0001-31;EMPRESA DE PEQUENO PORTE;RS;Canela;reservas@hotelvilasuzana.com.br
HOTEL VOVÓ CAROLINA;87.239.604/0001-73;MICROEMPRESA;RS;Gramado;hotel@vovocarolina.com.br
IVO'S HOTEL;87.265.914/0001-62;MICROEMPRESA;RS;São Luiz Gonzaga;ivoshotel@gmail.com
HOTEL PRADENSE;87.275.400/0001-98;MICROEMPRESA;RS;Antônio Prado;hermes@nol.com.br
HOTEL BAUER;87.282.943/0001-32;MICROEMPRESA;RS;Torres;paula@hotelbauer.com.br
EKO RESIDENCE HOTEL;87.344.370/0001-24;DEMAIS;RS;Porto Alegre;hospedagem@ekoresidence.com.br
HOTEL BEIRA MAR CENTRO DE EVENTOS;87.390.738/0001-90;EMPRESA DE PEQUENO PORTE;RS;Tramandaí;htlbeiramar@gmail.com
CURI PALACE HOTEL;87.392.320/0001-12;DEMAIS;RS;Pelotas;reservas@curipalacehotel.com.br
HOTEL SUAREZ CAMPO BOM;87.396.008/0001-05;EMPRESA DE PEQUENO PORTE;RS;Campo Bom;campobom@hotelsuarez.com.br
HOTEL SÃO LUIZ;87.459.525/0001-78;EMPRESA DE PEQUENO PORTE;RS;São Gabriel;hsluiz@hotmail.com
HOTEL  DOM RAFAEL EXPRESS;87.676.185/0001-37;EMPRESA DE PEQUENO PORTE;RS;Santa Maria;reservas@hoteldomrafael.com.br
HOTEL DOM RAFAEL EXECUTIVO;87.676.185/0002-18;EMPRESA DE PEQUENO PORTE;RS;Santa Maria;reservas@hoteldomrafael.com.br
HOTEL DOM RAFAEL E CENTRO DE EVENTOS CERRITO;87.676.185/0003-07;EMPRESA DE PEQUENO PORTE;RS;Santa Maria;cerrito@hoteldomrafael.com.br
HOTEL DOM RAFAEL PREMIUM;87.676.185/0004-80;EMPRESA DE PEQUENO PORTE;RS;Santa Maria;administracao@hoteldomrafael.com.br
HOTEL MISSOES;87.704.409/0001-77;MICROEMPRESA;RS;Cerro Largo;hotelmissoescl@outlook.com
Roma Hotel ;87.779.492/0001-43;MICROEMPRESA;RS;Porto Alegre;victor@romahotel.com.br
HOTEL QUERENCIA;87.802.823/0001-19;EMPRESA DE PEQUENO PORTE;RS;Gramado;contato@hotelquerencia.com
Casa Valduga Vinhos Finos Ltda;87.848.180/0001-44;DEMAIS;RS;Bento Gonçalves;contabil@CASAVALDUGA.COM.BR
MILÃO TURIS HOTEL;88.019.013/0001-53;EMPRESA DE PEQUENO PORTE;RS;Porto Alegre;adm@milaohotel.com.br
HOTEL POUSADA GUAIBA;88.054.572/0001-02;MICROEMPRESA;RS;Guaíba;hotelpousadaguaiba@hotmail.com
ALTAIR CHIOQUETTA;88.209.069/0001-70;MICROEMPRESA;RS;Maximiliano de Almeida;turismo@maximilianodealmeida.rs.gov.br
GRANDE HOTEL CANELA;88.210.968/0001-93;EMPRESA DE PEQUENO PORTE;RS;Canela;financeiro@grandehotel.com.br
ESTALAGEM ST. HUBERTUS;88.243.522/0001-65;EMPRESA DE PEQUENO PORTE;RS;Gramado;sthubertus@sthubertus.com
HOTEL GUEST;88.261.342/0001-06;EMPRESA DE PEQUENO PORTE;RS;Venâncio Aires;DIRECAO@HOTELGUEST.COM.BR
FARES TURIS HOTEL;88.292.370/0001-90;EMPRESA DE PEQUENO PORTE;RS;Uruguaiana;contato@faresturishotel.com.br
JANDAIA HOTEL;88.378.138/0001-70;DEMAIS;RS;Santana do Livramento;financeiro@jandaiah.com.br
HOTEL MARILUZ;88.382.999/0001-21;EMPRESA DE PEQUENO PORTE;RS;Imbé;contato@hotelmariluz.com.br
HOTEL PLAZA IPIRANGA;88.390.901/0001-88;MICROEMPRESA;RS;Pelotas;plazaipiranga@terra.com.br
HOTEL IVO DE CONTO;88.460.845/0001-00;MICROEMPRESA;RS;Porto Alegre;financeiro@ivodecontohotel.com.br
HOTELVILLA MOURA;88.564.851/0001-08;DEMAIS;RS;Rio Grande;riogrande@hotelvillamoura.com.br
VILLA MOURA APART HOTEL;88.564.851/0002-99;DEMAIS;RS;Rio Grande;fernanda@hotelvillamoura.com.br
HOTEIS VILLA MOURA;88.564.851/0003-70;DEMAIS;RS;Rio Grande;riogrande@hotelvillamoura.com.br
PENSAO SAO FRANCISCO;88.625.181/0003-54;DEMAIS;RS;Garibaldi;pousada.garibaldi@ofmcaprs.org.br
PENSAO SAO LOURENCO;88.625.181/0011-64;DEMAIS;RS;Porto Alegre;secretaria.poa@ofmcaprs.org.br
BAVÁRIA SPORT HOTEL;88.672.092/0001-05;DEMAIS;RS;Gramado;bavaria@hotelbavaria.com
HOTISA HOTEIS DE TURISMO SA;88.713.250/0001-10;DEMAIS;RS;Porto Alegre;elizete.lemos@hoteiscontinental.com.br
HOTEL LAR RESIDENCE;88.755.491/0001-21;DEMAIS;RS;Porto Alegre;gerencia.hotellar@terra.com.br
SCALA HOTEL;88.763.412/0001-24;MICROEMPRESA;RS;Porto Alegre;hotelscala@hotelscala.com.br
BERNARDETE MINI-POUSADA;88.792.080/0002-97;MICROEMPRESA;RS;Gramado;bernardomreis@gmail.com
HOTEL ELEVADO;88.915.053/0001-83;EMPRESA DE PEQUENO PORTE;RS;Porto Alegre;helevado@terra.com.br
SAN SILVESTRE PALACE HOTEL;88.961.339/0001-03;EMPRESA DE PEQUENO PORTE;RS;Passo Fundo;hotel@sansilvestre.com.br
HOTEL PIETA;88.969.399/0001-64;MICROEMPRESA;RS;Garibaldi;contato@hotelpieta.com.br
José Kipper;88.976.329/0001-33;EMPRESA DE PEQUENO PORTE;RS;Santa Cruz do Sul;santacruz@hotelaguasclaras.com.br
HOTEL LAJE DE PEDRA;89.011.456/0002-41;DEMAIS;RS;Canela;alexandre.selau@lajedepedra.com.br
PIGATTO HOTEL;89.035.216/0001-04;MICROEMPRESA;RS;Frederico Westphalen;pigattohotel@tcheturbo.com.br
HOTEL PRACA DA MATRIZ;89.131.973/0001-73;MICROEMPRESA;RS;Porto Alegre;contato@pracadamatrizhotel.com.br
PENSAO IRDON;89.151.591/0001-01;MICROEMPRESA;RS;Porto Alegre;irdonaluciano@gmail.com
HOTEL JARDIM EUROPA;89.272.207/0001-29;EMPRESA DE PEQUENO PORTE;RS;Ijuí;financeiro@hoteljardimeuropa.com.br
HOTEL DALL'ONDER LTDA.;89.340.913/0001-60;DEMAIS;RS;Bento Gonçalves;dallonder@dallonder.com.br
DALL'ONDER VITTORIA HOTEL;89.340.913/0002-41;DEMAIS;RS;Bento Gonçalves;maite@dallonder.com.br
HOTEL DALL'ONDER LTDA.;89.340.913/0003-22;DEMAIS;RS;Caxias do Sul;MARCELO@DALLONDER.COM.BR
Hotel Dall Onder Ltda;89.340.913/0004-03;DEMAIS;RS;Garibaldi;MARCELO@DALLONDER.COM.BR
HOTEL ANTONIO´S;89.366.199/0001-80;MICROEMPRESA;RS;Santa Cruz do Sul;hotelantonios@hotelantonios.com.br
CABANAS ALTO DA SERRA;89.445.357/0001-97;MICROEMPRESA;RS;Canela;contato@pousadaaltodaserra.com.br
HOTEL PRINCESA DOS VALES;89.471.270/0001-94;MICROEMPRESA;RS;Veranópolis;hotelprincesadosvales@siviero-rs.com.br
CAPÃO DA CANOA MAR HOTEL;89.473.854/0001-07;EMPRESA DE PEQUENO PORTE;RS;Capão da Canoa;ccmarhotel@hotmail.com
HOTEL DAS ROSAS;89.482.657/0001-46;MICROEMPRESA;RS;Sapiranga;bernardo@hoteldasrosas.com.br
PORTO HOTEL;89.559.447/0001-09;MICROEMPRESA;RS;Porto Alegre;fernando@prpcontabilidade.com
LAGES HOTEL;89.672.836/0001-46;MICROEMPRESA;RS;Panambi;eltonmalheiros@lageshotel.com.br
Cithos  HOTEL ;89.731.988/0001-72;DEMAIS;RS; - ;cithoshotel@hotmail.com
Hotel Pampa;89.736.037/0001-96;EMPRESA DE PEQUENO PORTE;RS;Porto Alegre;reservas@hotelpampa.com.br
HOTEL DAS HORTENSIAS;89.806.525/0001-22;MICROEMPRESA;RS;Gramado;contato@hoteldashortensias.com.br
MIKOLAYCZAK & CIA LTDA;89.806.905/0001-67;MICROEMPRESA;RS;Gramado;pousada@pousadamikolay.com.br
NATUR HOTEL;89.916.845/0001-35;MICROEMPRESA;RS;Gramado;naturhotel@naturhotel.com.br
capra empreendimentos imobiliarios ltda;89.942.890/0001-64;DEMAIS;RS;Gramado;GERENCIA@HOTELCERCANO.COM.BR
SOLIS PRAIA HOTEL;90.005.901/0002-40;EMPRESA DE PEQUENO PORTE;SC;Itapema;gerenciasolis@gmail.com
EUGENIO CLAUDECIR CIRTOLI & CIA LTDA;90.014.739/0001-45;MICROEMPRESA;RS;Caçapava do Sul;debora@cegassessoria.com.br
HOTEL RITTA HOPPNER;90.260.290/0001-03;DEMAIS;RS;Gramado;igor@minimundo.com.br
HOTEL HOPPNER LTDA;90.260.290/0002-86;DEMAIS;RS;Gramado;igor@minimundo.com.br
CORAL TOWER;90.276.015/0002-50;DEMAIS;RS;Porto Alegre;financeiro@coraltower.com.br
CORAL TOWER EXPRESS;90.276.015/0003-31;DEMAIS;RS;Porto Alegre;berenice@coraltower.com.br
 Costa Dalpiaz HOTEL;90.368.937/0001-07;MICROEMPRESA;RS;Torres;costadalpiazhotel@terra.com.br
HOTEL FURLAN;90.387.465/0001-30;MICROEMPRESA;RS;Sapucaia do Sul;hotel@grupofurlan.com.br
HOTEL E RESTAURANTE SCHENKEL;90.455.098/0001-64;EMPRESA DE PEQUENO PORTE;RS;Tramandaí;schenkelhotel@schenkelhotel.com.br
HOTEL URUGUAI;90.458.043/0001-08;MICROEMPRESA;RS;Porto Alegre;rodrigoibanez05@hotmail.com
POUSADA BEIJA FLOR CENTRO;90.474.479/0001-90;MICROEMPRESA;RS;Gramado;RESERVAS@POUSADABEIJAFLORGRAMADO.COM.BR
Hotel Wagner;90.539.164/0001-84;MICROEMPRESA;RS;Encruzilhada do Sul;hotelwagner.encdosul@gmail.com
BANGALÔS DA SERRA;90.592.106/0001-14;MICROEMPRESA;RS;Gramado;contato@bangalosdaserra.com.br
GERMANIAS HOTEL RESTAURANTE E EVENTOS;90.598.657/0001-95;MICROEMPRESA;RS;Passo Fundo;germanias@getrmaniashotel.com.br
Hotel Vista do Vale ;90.629.353/0001-48;MICROEMPRESA;RS;Gramado;contato@hotelvistadovale.com.br
HOTEL PORTO ALEGRE;90.891.805/0001-65;DEMAIS;RS;Porto Alegre;reservas@hotelportoalegre.com.br
COLOSSI HOTEL;90.900.093/0001-01;EMPRESA DE PEQUENO PORTE;RS;Porto Alegre;financeiro@colossihotel.com.br
Hotel Wamosy;90.953.647/0001-20;MICROEMPRESA;RS;Porto Alegre;sanchotenefelice.financeiro@gmail.com
HOTEL SINUELO;90.959.982/0001-36;DEMAIS;RS;Jaguarão;sinuelo@hotelsinuelo.com.br
HOTEL GONCALVES;91.004.069/0001-49;EMPRESA DE PEQUENO PORTE;RS;Porto Alegre;gerencia@hotelgoncalves.com.br
HOTEL SUL SERRA;91.019.463/0001-50;MICROEMPRESA;RS;Gramado;adm@sulserrahotel.com.br
GRANDE HOTEL;91.046.284/0004-55;DEMAIS;RS;Porto Alegre;leila.rodrigues@masterhoteis.com.br
MASTER EXPRESS HOTEL;91.046.284/0008-89;DEMAIS;RS;Porto Alegre;amanda.jarces@masterhoteis.com.br
HOLIDAY INN PORTO ALEGRE;91.046.284/0009-60;DEMAIS;RS;Porto Alegre;reservas@masterhoteis.com.br
MASTER EXPRESS CURITIBA;91.046.284/0014-27;DEMAIS;PR;Curitiba;carla.almeida@masterhoteis.com.br
GRAMADO MASTER PALACE HOTEL;91.046.284/0019-31;DEMAIS;RS;Gramado;reservas@masterhoteis.com.br
Master Cosmopolitan;91.046.284/0020-75;DEMAIS;RS;Porto Alegre;fabiano.dornelles@masterhoteis.com.br
MASTER EXPRESS PERIMETRAL;91.046.284/0021-56;DEMAIS;RS;Porto Alegre;amanda.jarces@masterhoteis.com.br
MASTER PREMIUM ROYAL;91.046.284/0022-37;DEMAIS;RS;Porto Alegre;recep-royal@masterhoteis.com.br
MASTER EXPRESS DOM PEDRO II;91.046.284/0023-18;DEMAIS;RS;Porto Alegre;lilian.kolnn@masterhoteis.com.br
MASTER EXPRESS MOINHOS DE VENTO;91.046.284/0024-07;DEMAIS;RS;Porto Alegre;CONTABILIDADE@ISDRA.COM.BR
HOTEL PETROPOLIS;91.059.436/0001-01;MICROEMPRESA;RS;Nova Petrópolis;hotelpetropolis@hotelpetropolis.com.br
VILLA BELLA GRAMADO  HOTEL;91.073.767/0001-04;DEMAIS;RS;Gramado;reservas@hotelvillabella.com.br
COMERCIO E REPRESENTACOES RAMBO;91.128.140/0001-03;MICROEMPRESA;RS;Alegrete;rambocalcados@hotmail.com
THERMAS CLASSIC HOTEL;91.134.759/0001-12;MICROEMPRESA;RS;Marcelino Ramos;thermasclassic@terra.com.br
POUSADA DA VOVÓ CAROLINA;91.170.555/0001-37;EMPRESA DE PEQUENO PORTE;RS;Gramado;pousada@vovocarolina.com.br
HOTEL RECANTO DA SERRA;91.214.759/0001-22;EMPRESA DE PEQUENO PORTE;RS;Gramado;luciane@recantodaserra.com.br
HOTEL MOROTIN;91.222.869/0001-36;DEMAIS;RS;Santa Maria;morotin@morotin.com.br
PARK HOTEL MOROTIN;91.222.869/0002-17;DEMAIS;RS;Santa Maria;park@morotin.com.br
PALEON HOTEL LTDA;91.223.032/0001-01;MICROEMPRESA;RS;Mata;paleonhotel@bol.com.br
HOTEL DE CONTO;91.303.412/0001-56;EMPRESA DE PEQUENO PORTE;RS;Marau;reservas@hoteldecontomarau.com.br
HOTEL ALPESTRE;91.321.885/0001-86;DEMAIS;RS;Gramado;financeiro@hotelalpestre.com.br
DOM RAMON HOTEL E POUSADA;91.428.516/0001-97;MICROEMPRESA;RS;Canela;reservas@donramon.com.br
DE ROSE PALACE HOTEL;91.625.756/0001-81;DEMAIS;RS;Torres;derose@derosepalacehotel.com.br
AQUARIUS  HOTEL FLAT RESIDENCE;91.637.330/0001-48;MICROEMPRESA;RS;Santa Cruz do Sul;financeiro@aquariusflat.com.br
HOTEL SANTA CATARINA;91.812.594/0001-90;MICROEMPRESA;RS;Barra do Quaraí;SINEZIO@ESCRITORIOSALINOS.COM
Pier 704;91.852.350/0001-31;MICROEMPRESA;RS;Canela;multipla@verbonet.com.br
A FURNINHA  HOTEL;91.852.483/0001-08;EMPRESA DE PEQUENO PORTE;RS;Torres;afurninha@afurninha.com.br
HOTEL ARAÇA LTDA;91.889.543/0001-67;EMPRESA DE PEQUENO PORTE;RS;Capão da Canoa;hotel.araca@terra.com.br
HOTEL KIMAR;91.942.425/0001-75;EMPRESA DE PEQUENO PORTE;RS;Tramandaí;reservas@hotelkimar.com.br
DUNAS PRAIA HOTEL;91.946.038/0001-07;EMPRESA DE PEQUENO PORTE;RS;Torres;dunaspraiahotel@terra.com.br
HOTEL UMBERTO;92.010.016/0001-01;MICROEMPRESA;RS;Santa Maria;contato@hotelumberto.com.br
CURI HOTEL;92.192.368/0001-17;DEMAIS;RS;Pelotas;reservas@hotelcuri.com
HOTEL ALEGRIA;92.211.341/0001-24;MICROEMPRESA;RS;Gramado;hotelalegriagramado@gmail.com.br
HOTEL CANTO VERDE;92.239.409/0001-83;MICROEMPRESA;RS;Gramado;reservas@hotelcantoverde.com.br
CONCATTO HOTEL;92.508.373/0001-96;MICROEMPRESA;RS;Farroupilha;concatto@terra.com.br
BOM FASS;92.552.983/0001-97;MICROEMPRESA;GO;Alto Paraíso de Goiás;atiladamascenoferreira@hotmail.com
HOTEL DAL MOLIN;92.640.671/0001-35;MICROEMPRESA;RS;Vera Cruz;danieldalmolin@terra.com.br
Hotel de Conto Ltda;92.668.870/0001-51;MICROEMPRESA;RS;Porto Alegre;atendimento@hoteldeconto.com.br
PORTO ALEGRE CITY HOTEL;92.694.546/0001-08;DEMAIS;RS;Porto Alegre;gerencia@cityhotel.com.br
HOTEL ERECHIM;92.725.910/0001-50;MICROEMPRESA;RS;Porto Alegre;marcoantoniopiccoli@hotmail.com
PLAZA SÃO RAFAEL HOTEL ;92.784.537/0001-08;DEMAIS;RS;Porto Alegre;plazahoteis@plazahoteis.com.br
PLAZA FLORIANOPOLIS HOTEL;92.784.537/0002-99;DEMAIS;SC;Florianópolis;leonardo@plazahoteis.com.br
Plaza Barra First;92.784.537/0004-50;DEMAIS;RJ;Rio de Janeiro;plazahoteis@plazahoteis.com.br
PLAZA BLUMENAU HOTEL;92.784.537/0005-31;DEMAIS;SC;Blumenau;gerson.koegler@PLAZAHOTEIS.COM.BR
BAHIA PLAZA HOTEL;92.784.537/0011-80;DEMAIS;BA;Abrantes;angelica.santos@plazahoteis.com.br
EVEREST PORTO ALEGRE HOTEL;92.793.215/0001-25;DEMAIS;RS;Porto Alegre;centraldereservas@everest.com.br
HOTEIS EVEREST S/A;92.793.215/0004-78;DEMAIS;RJ;Rio de Janeiro;anafett@everest.com.br
HOTEL GARIBALDI;92.794.700/0001-13;MICROEMPRESA;RS;Piratini;fladimoura@gmail.com
HOTEL SAVOY;92.917.277/0001-00;MICROEMPRESA;RS;Porto Alegre;savoy@hotelexpress.tur.br
RITTER HOTEL;92.995.398/0001-61;DEMAIS;RS;Porto Alegre;reinaldo@ritterhoteis.com.br
PORTO ALEGRE RITTER HOTEL;92.995.398/0002-42;DEMAIS;RS;Porto Alegre;reinaldo@ritterhoteis.com.br
CLEDIS KURZ CLASEN;93.124.964/0001-22;MICROEMPRESA;RS;Santo Antônio da Patrulha;pousadaencantos@hotmail.com
Hotel Alvi;93.182.723/0001-30;MICROEMPRESA;RS;Nova Araçá;atendimento@hotelalvi.com.br
HOTEL ALIANCA;93.262.335/0001-69;MICROEMPRESA;RS;Porto Alegre;hotelsf974@gmail.com
HOTEL NOVA ESPERANCA;93.354.215/0001-91;MICROEMPRESA;RS;Santo Ângelo;hotelnesperanca@hotmail.com
Hotel Cabanas Tio Müller;93.388.023/0001-04;MICROEMPRESA;RS;Gramado;mateus@tiomuller.com.br
RUBENS MARCHETT - ME;93.403.194/0001-57;MICROEMPRESA;SC;Bombinhas;contato@villadosacores.com.br
HOTEL GALO VERMELHO;93.520.138/0001-00;EMPRESA DE PEQUENO PORTE;RS;Gramado;reservas@hotelgalovermelho.com.br
HOTEL POUSADA DO BOSQUE;93.749.513/0001-80;MICROEMPRESA;RS;Canela;hotel@pousadadobosque.com.br
BERGHAUS HOTEL;93.830.503/0001-75;EMPRESA DE PEQUENO PORTE;RS;Nova Petrópolis;contato@hotelberghaus.com.br
Pousada Las Palmas;93.930.642/0001-70;MICROEMPRESA;SC;Florianópolis;laspalmas@laspalmas.com.br
POUSADA BOSCHETTI;93.962.140/0001-21;MICROEMPRESA;RS;Gramado;pousadaboschetti@hotmail.com
HOTEL SAN CARLOS;94.003.688/0001-07;EMPRESA DE PEQUENO PORTE;RS;Carlos Barbosa;sancarlos@sancarloshotel.com.br
POUSADA CEMA;94.005.345/0001-81;MICROEMPRESA;RS;Canela;pousadacema@gmail.com
HOTEL SOLER LTDA;94.053.402/0001-06;MICROEMPRESA;RS;Porto Alegre;jbbassani@hotmail.com
TOBACCOS PALACE HOTEL;94.091.709/0001-93;MICROEMPRESA;RS;Santa Cruz do Sul;tobaccos@terra.com.br
BARTZ HOTEL;94.097.417/0001-68;DEMAIS;RS;Camaquã;contato@bartzhotel.com.br
HOTEL POUSADA ALEGRETE;94.177.201/0001-02;MICROEMPRESA;RS;Alegrete;contato@hotelalegrete.com.br
HOTEL MONT BLANC;94.192.242/0001-78;MICROEMPRESA;RS;Bento Gonçalves;contato@hotelmonteblanc.com.br
HOTEL E POUSADA BLUMEN;94.196.813/0001-42;MICROEMPRESA;RS;Portão;hotelepousadablumen@hotmail.com
HOTEL MINUANO;94.264.710/0001-72;MICROEMPRESA;RS;Porto Alegre;contato@minuanohotel.com.br
Hotel Pequenino ltda;94.276.821/0001-07;MICROEMPRESA;RS;Canela;contatopequenino@gmail.com
HOTEL AGUADERO;94.413.911/0001-94;MICROEMPRESA;RS;Passo Fundo;hotelaguadero@hotelaguadero.com.br
MINI POUSADA GRAMADO;94.513.801/0001-02;MICROEMPRESA;RS;Gramado;pousada@pousadagramado.com
POUSADA RECANTO DA LADEIRA;94.537.917/0001-73;DEMAIS;RS;Gramado;pousada@pousadarecantodaladeira.com.br
POUSADA RECANTO DA LADEIRA;94.537.917/0002-54;DEMAIS;RS;Gramado;pousada@pousadarecantodaladeira.com.br
Hotel Azaléia;94.625.258/0001-27;MICROEMPRESA;RS;Gramado;comercial@hotelazaleia.com.br
HOTEL CONTINENTAL;94.749.207/0001-07;DEMAIS;RS;Porto Alegre;reservas@hotelcontinentalbusiness.com.br
EMIRATES HOTEL;94.773.694/0001-43;DEMAIS;RS;Santana do Livramento;sac@verdeplaza.com.br
BEMTEVI HOTEL E RESTAURANTE;94.824.653/0001-39;MICROEMPRESA;RS;Farroupilha;hotelbemtevi@gmail.com
PARIS HOTEL;94.848.538/0001-02;EMPRESA DE PEQUENO PORTE;RS;Rio Grande;riogrande@hotelvillamoura.com.br
VILLA VALDUGA;94.964.947/0001-66;EMPRESA DE PEQUENO PORTE;RS;Bento Gonçalves;compras@villavalduga.com.br
HOTEL OPERA;95.104.444/0001-83;EMPRESA DE PEQUENO PORTE;RS;Caxias do Sul;hotelopera@terra.com.br
HOTEL PIACENZA;95.104.444/0002-64;EMPRESA DE PEQUENO PORTE;RS;Caxias do Sul;hotelpiacenza@terra.com.br
